"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time"
1.09,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00080044334412,0,NA,0,NA,0.000277736640516613,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00184366512084,0,NA,0,NA,0.000270757868112281,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00320581095097,0,NA,0,NA,0.000231420660959738,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00475513321724,0,NA,0,NA,0.000234496739053866,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0063820293305,0,NA,0,NA,0.000273412018525722,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00791551935435,0,NA,0,NA,0.000272701903936495,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00909064273418,0,NA,0,NA,0.000205712560918189,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00964803265359,0,NA,0,NA,0.00010571311865506,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00953179200709,0,NA,0,NA,5.37260035478375e-05,1.5,1.5,1,1.00964803265359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00901142518175,0,NA,0,NA,6.22808265286482e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00856707224874,0,NA,0,NA,5.9382033053101e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0085744829548,0,NA,0,NA,8.31718771928331e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00902558583804,0,NA,0,NA,0.000102405619248123,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00951762454698,0,NA,0,NA,0.000102188510712606,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00952653711157,0,NA,0,NA,0.000141137125071494,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00874940580138,0,NA,0,NA,0.000212184314215528,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00726512796522,0,NA,0,NA,0.000257368028328035,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0054358830598,0,NA,0,NA,0.000251519645469501,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00368361676618,0,NA,0,NA,0.000200960795261035,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00233773667413,0,NA,0,NA,0.000131867076625231,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00162446641899,0,NA,0,NA,8.84785325184997e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00170393969582,0,NA,0,NA,0.000115847602941468,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00263493316155,0,NA,0,NA,0.000169266435668731,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00426708269677,0,NA,0,NA,0.000201177512950881,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00618114629633,0,NA,0,NA,0.000186136937792339,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00779518878471,0,NA,0,NA,0.000127219709455002,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0086261926636,0,NA,0,NA,9.98167390350044e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00854506548485,0,NA,0,NA,0.000156925556256585,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00782625567097,0,NA,0,NA,0.000186021739377701,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00693596802964,0,NA,0,NA,0.000141172429128429,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00622728493725,0,NA,0,NA,5.643824237547e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00580214094085,0,NA,0,NA,0.000119965995625473,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00563502945951,0,NA,0,NA,0.000191842175116898,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00577913025683,0,NA,0,NA,0.000186200275015198,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00639350142203,0,NA,0,NA,0.000138069681628352,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00753887946095,0,NA,0,NA,0.00016694812986344,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00895453044695,0,NA,0,NA,0.000242678333235587,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01006590659768,0,NA,0,NA,0.000283075419707013,1.5,1.5,1,1.01026554892377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01026554892377,0,NA,0,NA,0.000288234253771139,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00927730592209,0,NA,0,NA,0.000279385944939182,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00735077291028,0,NA,0,NA,0.000251685902177277,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00515710924039,0,NA,0,NA,0.000192229508394152,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00346003831641,0,NA,0,NA,0.00012243942875949,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0027756205315,0,NA,0,NA,0.000111588727836622,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00321630503515,0,NA,0,NA,0.000156167398319637,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00456173931317,0,NA,0,NA,0.000193299898072063,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00644153296477,0,NA,0,NA,0.000206575458868796,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00847711086918,0,NA,0,NA,0.000189641698768146,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0103199935153,0,NA,0,NA,0.00013813561231239,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01163929484486,0,NA,0,NA,6.37342508123764e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01214498656222,0,NA,0,NA,8.86487382719757e-05,1.5,1.5,1,1.01214498656222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01167733888672,0,NA,0,NA,0.000192665050312887,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01031617566591,0,NA,0,NA,0.000271546269846767,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00842308297384,0,NA,0,NA,0.000293545181850084,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00655013552403,0,NA,0,NA,0.000258877650368036,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00523466294783,0,NA,0,NA,0.000209356260322371,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.0047962399978,0,NA,0,NA,0.000198464808803638,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00525855827967,0,NA,0,NA,0.000207323752418035,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00641537063364,0,NA,0,NA,0.000191613642991604,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00795412969229,0,NA,0,NA,0.00016199761127364,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00954253771086,0,NA,0,NA,0.000158947911819228,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01085387099638,0,NA,0,NA,0.000174111557674815,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01157414545652,0,NA,0,NA,0.000179097587546025,1.5,1.5,1,1.01157414545652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01144382054376,0,NA,0,NA,0.000189746130107366,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01034282377179,0,NA,0,NA,0.000226810277868275,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00837160596049,0,NA,0,NA,0.000262610238217559,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00585868132396,0,NA,0,NA,0.000262288347989344,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00326359513633,0,NA,0,NA,0.000226965081565847,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00102212503076,0,NA,0,NA,0.000204202148028954,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78,"Athlete 1","Training","",1,2021-10-25 00:02:29,0.999424123934304,0,NA,0,NA,0.000229257067215639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79,"Athlete 1","Training","",1,2021-10-25 00:02:29,0.998576764903014,0,NA,0,NA,0.000248029711938205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,"Athlete 1","Training","",1,2021-10-25 00:02:29,0.998437283934313,0,NA,0,NA,0.000204617044635651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81,"Athlete 1","Training","",1,2021-10-25 00:02:29,0.998877184967805,0,NA,0,NA,0.000113445128083283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82,"Athlete 1","Training","",1,2021-10-25 00:02:29,0.999756543630977,0,NA,0,NA,0.000161090836391949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00098455288155,0,NA,0,NA,0.000306610118859394,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00252848441941,0,NA,0,NA,0.000405945222623721,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00436089379587,0,NA,0,NA,0.000420408862959445,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00638798957695,0,NA,0,NA,0.000351293507735636,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00841244606614,0,NA,0,NA,0.000233281288494279,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01014900539216,0,NA,0,NA,0.000147793371095219,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01128765873725,0,NA,0,NA,0.000185074392953195,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01159794338348,0,NA,0,NA,0.000248846341291764,1.5,1.5,1,1.01159794338348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.01105193854251,0,NA,0,NA,0.000267487119096671,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00990708142475,0,NA,0,NA,0.000225007945531752,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00867004626403,0,NA,0,NA,0.00012820340086913,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00789987644914,0,NA,0,NA,3.31090955920701e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00791304044629,0,NA,0,NA,0.000103708386532665,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00856595901828,0,NA,0,NA,0.000142356245964052,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00929352714946,0,NA,0,NA,0.000147642176674684,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00942183145178,0,NA,0,NA,0.00018710906050219,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00856309227878,0,NA,0,NA,0.000242438020879321,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Athlete 1","Training","",1,2021-10-25 00:02:29,1.00682877040815,0,NA,0,NA,0.00025360206733457,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00472991069357,0,NA,0,NA,0.00021038592762077,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00285787365939,0,NA,0,NA,0.000153586302950434,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00157532821265,0,NA,0,NA,0.000133949485964908,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00090711808284,0,NA,0,NA,0.000146562318740434,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.0006617824477,0,NA,0,NA,0.000184500460145829,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00066650424706,0,NA,0,NA,0.000239012144997377,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00094403363159,0,NA,0,NA,0.000267261384822033,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00171062849385,0,NA,0,NA,0.000257307476942548,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00319776846479,0,NA,0,NA,0.000259653257539712,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00542290071099,0,NA,0,NA,0.000292787117517059,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00806625211941,0,NA,0,NA,0.000286849773961821,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.01053231272295,0,NA,0,NA,0.000196894049313517,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.01215793409021,0,NA,0,NA,6.60824591009422e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.01245911564575,0,NA,0,NA,0.000160654680389803,1.5,1.5,1,1.01245911564575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.01131428822315,0,NA,0,NA,0.000279958966921777,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00902943344074,0,NA,0,NA,0.000317975998048945,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.0062677354105,0,NA,0,NA,0.000273932565665032,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00384831343402,0,NA,0,NA,0.000204174693000487,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00246315638908,0,NA,0,NA,0.000208313379083098,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00242667980487,0,NA,0,NA,0.000260936561294249,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00359060708002,0,NA,0,NA,0.000276448878162054,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00547743336299,0,NA,0,NA,0.000246814402143802,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00754580299805,0,NA,0,NA,0.000207014212117866,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.00941102154963,0,NA,0,NA,0.000178781119308911,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.0108942833623,0,NA,0,NA,0.000152579409914207,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.01192394932866,0,NA,0,NA,0.000127313387549118,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27,"Athlete 1","Training","",1,2021-10-25 00:02:30,1.0124150717424,0,NA,0,NA,0.000125661268581167,1.5,1.5,1,1.0124150717424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
