ms,xacc,yacc,zacc
639420,0.21,0.31,0.87
639429,0.21,0.32,0.87
639438,0.21,0.33,0.88
639447,0.2,0.32,0.91
639456,0.19,0.31,0.92
639466,0.2,0.31,0.93
639475,0.23,0.31,0.93
639495,0.26,0.29,0.94
639504,0.29,0.3,0.94
639513,0.29,0.32,0.94
639522,0.28,0.32,0.93
639531,0.27,0.33,0.92
639540,0.25,0.33,0.9
639552,0.19,0.34,0.88
639561,0.17,0.34,0.89
639571,0.15,0.34,0.89
639580,0.14,0.33,0.9
639589,0.15,0.33,0.9
639598,0.17,0.33,0.91
639607,0.19,0.35,0.91
639619,0.19,0.37,0.89
639628,0.18,0.37,0.87
639637,0.19,0.37,0.85
639646,0.2,0.38,0.84
639655,0.18,0.36,0.81
639664,0.16,0.35,0.81
639677,0.16,0.36,0.82
639686,0.2,0.37,0.84
639695,0.2,0.37,0.87
639704,0.21,0.38,0.89
639713,0.21,0.4,0.91
639722,0.22,0.44,0.92
639731,0.21,0.5,0.93
639743,0.16,0.51,0.99
639753,0.15,0.48,1.01
639762,0.16,0.45,1.03
639771,0.17,0.43,1.05
639780,0.18,0.42,1.08
639789,0.17,0.4,1.1
639798,0.16,0.4,1.1
639810,0.11,0.42,1.03
639819,0,0.44,0.99
639828,-0.04,0.46,0.96
639838,-0.06,0.49,0.94
639847,-0.03,0.47,0.94
639856,0,0.42,0.97
639868,-0.02,0.39,1.01
639877,-0.06,0.37,1.07
639886,-0.09,0.36,1.14
639895,-0.11,0.34,1.18
639904,-0.11,0.32,1.13
639914,-0.09,0.29,1.04
639923,-0.03,0.24,0.97
639935,-0.04,0.22,1
639944,-0.1,0.21,1.03
639953,-0.16,0.21,1.06
639962,-0.2,0.23,1.09
639971,-0.21,0.24,1.09
639980,-0.2,0.25,1.07
639992,-0.15,0.26,1
640001,-0.08,0.25,0.97
640011,-0.02,0.23,0.96
640020,0.02,0.22,0.95
640029,0.05,0.21,0.93
640038,0.06,0.2,0.91
640047,0.06,0.21,0.89
640059,0.06,0.22,0.88
640068,0.04,0.22,0.88
640077,0.02,0.23,0.88
640086,-0.01,0.23,0.88
640095,-0.04,0.22,0.89
640104,-0.09,0.23,0.92
640116,-0.1,0.23,0.93
640125,-0.1,0.23,0.94
640134,-0.1,0.24,0.94
640143,-0.09,0.25,0.95
640152,-0.06,0.26,0.94
640161,-0.04,0.26,0.94
640170,-0.02,0.25,0.95
640182,-0.02,0.26,0.96
640192,-0.02,0.27,0.95
640201,-0.03,0.28,0.94
640210,-0.04,0.28,0.94
640219,-0.05,0.29,0.92
640228,-0.05,0.3,0.91
640240,-0.05,0.29,0.92
640249,-0.04,0.28,0.93
640258,-0.04,0.27,0.95
640267,-0.01,0.27,0.97
640276,0,0.24,0.98
640286,0,0.24,1
640295,-0.01,0.24,0.99
640307,-0.01,0.24,0.99
640316,-0.03,0.26,0.99
640325,-0.04,0.28,0.98
640334,-0.05,0.28,0.97
640343,-0.05,0.27,0.96
640352,-0.04,0.25,0.96
640364,-0.01,0.25,0.96
640373,0.01,0.26,0.96
640382,0.02,0.27,0.96
640391,0.01,0.27,0.95
640401,0,0.28,0.95
640410,0,0.29,0.95
640418,0,0.31,0.95
640430,0,0.31,0.95
640439,0,0.32,0.94
640448,0.01,0.34,0.94
640458,0.03,0.36,0.92
640467,0.03,0.43,0.93
640476,0.06,0.45,0.97
640485,0.09,0.43,1.04
640497,0.09,0.39,1.1
640506,0.07,0.36,1.14
640515,0.04,0.34,1.15
640524,0,0.33,1.1
640533,-0.01,0.32,1.03
640542,-0.01,0.31,0.96
640554,0,0.29,0.88
640563,0.02,0.28,0.85
640572,0.04,0.26,0.85
640581,0.05,0.25,0.85
640590,0.06,0.24,0.85
640600,0.08,0.25,0.86
640609,0.08,0.26,0.88
640621,0.08,0.26,0.91
640630,0.07,0.27,0.95
640639,0.08,0.27,0.98
640648,0.08,0.28,1
640657,0.11,0.3,1.02
640666,0.11,0.32,1.02
640678,0.13,0.36,1.01
640687,0.14,0.39,0.98
640697,0.16,0.37,0.97
640706,0.16,0.34,0.98
640715,0.16,0.31,1
640724,0.17,0.3,1.02
640733,0.17,0.33,1.04
640745,0.16,0.3,1.06
640754,0.17,0.3,1.05
640763,0.18,0.29,1.03
640772,0.17,0.25,1
640781,0.15,0.22,0.97
640790,0.14,0.19,0.95
640802,0.12,0.18,0.94
640811,0.12,0.18,0.93
640820,0.11,0.18,0.94
640830,0.13,0.21,0.97
640839,0.16,0.22,0.98
640848,0.18,0.23,0.97
640857,0.21,0.22,0.94
640869,0.23,0.21,0.93
640878,0.25,0.2,0.92
640887,0.26,0.2,0.92
640896,0.27,0.2,0.93
640905,0.26,0.19,0.93
640914,0.26,0.18,0.95
640923,0.24,0.17,0.95
640935,0.21,0.17,0.92
640944,0.2,0.17,0.91
640954,0.2,0.18,0.91
640963,0.19,0.19,0.9
640972,0.2,0.19,0.9
640981,0.19,0.19,0.89
640993,0.18,0.19,0.89
641002,0.16,0.19,0.9
641011,0.16,0.19,0.91
641020,0.17,0.19,0.92
641029,0.18,0.19,0.93
641038,0.2,0.19,0.94
641047,0.21,0.19,0.94
641059,0.23,0.2,0.93
641068,0.24,0.21,0.93
641077,0.25,0.22,0.95
641086,0.25,0.21,0.97
641095,0.25,0.21,0.98
641104,0.24,0.2,0.98
641116,0.23,0.18,0.98
641125,0.22,0.17,0.98
641134,0.21,0.16,0.99
641143,0.21,0.15,0.99
641152,0.21,0.13,1
641161,0.21,0.12,1
641170,0.22,0.14,1
641183,0.24,0.13,0.99
641192,0.24,0.1,0.97
641201,0.23,0.05,0.97
641210,0.23,0.04,1.01
641219,0.22,0.05,1.03
641229,0.25,0.1,1.01
641241,0.33,0.22,1
641250,0.28,0.36,1.08
641259,0.24,0.47,1.23
641268,0.26,0.47,1.37
641277,0.27,0.43,1.42
641286,0.33,0.41,1.37
641295,0.35,0.42,1.31
641307,0.28,0.39,1.2
641316,0.22,0.34,1.11
641325,0.14,0.31,1
641334,0.08,0.32,0.92
641343,0.01,0.33,0.85
641352,-0.02,0.35,0.8
641364,-0.02,0.37,0.77
641373,-0.02,0.36,0.75
641382,0.02,0.33,0.76
641391,0.07,0.35,0.79
641401,0.13,0.36,0.84
641410,0.19,0.35,0.87
641419,0.22,0.32,0.89
641431,0.22,0.29,0.89
641440,0.2,0.28,0.9
641449,0.16,0.3,0.92
641458,0.12,0.33,0.96
641467,0.08,0.35,1
641476,0.05,0.34,1.03
641485,0.02,0.31,1.05
641497,0.01,0.28,1.01
641506,0.01,0.27,0.99
641515,0.02,0.26,0.96
641524,0.02,0.26,0.93
641533,0.01,0.26,0.89
641543,0.01,0.26,0.85
641555,0.02,0.26,0.82
641564,-0.18,0.25,0.8
641573,-0.01,0.25,0.82
641582,-0.01,0.25,0.84
641591,0,0.25,0.87
641600,0.01,0.24,0.91
641609,0.03,0.23,0.93
641621,0.05,0.23,0.94
641630,0.05,0.23,0.95
641639,0.06,0.23,0.94
641648,0.06,0.23,0.93
641657,0.05,0.23,0.93
641666,0.06,0.22,0.93
641675,0.06,0.22,0.93
641692,0.05,0.21,0.92
641701,0.03,0.21,0.91
641710,0.03,0.21,0.91
641719,0.03,0.21,0.9
641728,0.04,0.2,0.91
641737,0.01,0.2,0.92
641751,-0.01,0.2,0.94
641760,-0.01,0.21,0.96
641769,-0.01,0.22,0.98
641778,-0.01,0.22,1
641787,0.01,0.21,1.01
641796,0.01,0.2,1.01
641805,0,0.2,1.02
641818,-0.04,0.22,1.04
641827,-0.06,0.23,1.05
641836,-0.07,0.23,1.05
641845,-0.05,0.22,1.05
641854,-0.03,0.19,1.06
641863,-0.02,0.16,1.07
641872,-0.03,0.14,1.05
641884,-0.14,0.22,0.93
641893,-0.23,0.44,0.89
641902,-0.14,0.56,1.02
641911,-0.1,0.49,1.21
641921,-0.11,0.42,1.32
641930,-0.1,0.39,1.36
641942,-0.08,0.4,1.31
641951,-0.1,0.45,1.2
641960,-0.11,0.46,1.08
641969,-0.05,0.45,0.99
641978,0.04,0.45,0.9
641987,0.25,0.41,0.85
641996,0.31,0.4,0.84
642008,0.31,0.41,0.83
642017,0.29,0.43,0.84
642026,0.3,0.43,0.84
642036,0.27,0.41,0.82
642045,0.2,0.4,0.85
642054,0.1,0.44,0.91
642063,0.05,0.48,1.01
642075,-0.04,0.42,1.14
642084,-0.04,0.39,1.17
642093,0,0.39,1.18
642103,0.06,0.41,1.16
642112,0.13,0.45,1.09
642121,0.19,0.44,1.02
642133,0.27,0.43,0.94
642142,0.31,0.42,0.87
642151,0.26,0.4,0.79
642160,0.2,0.39,0.77
642170,0.16,0.36,0.78
642179,0.13,0.33,0.79
642188,0.13,0.32,0.81
642200,0.12,0.32,0.83
642209,0.13,0.32,0.84
642218,0.15,0.32,0.85
642227,0.16,0.32,0.85
642236,0.15,0.32,0.87
642245,0.14,0.32,0.89
642258,0.11,0.3,0.93
642267,0.1,0.3,0.94
642276,0.09,0.3,0.94
642285,0.1,0.32,0.93
642294,0.11,0.34,0.91
642303,0.12,0.33,0.9
642312,0.14,0.33,0.89
642324,0.15,0.34,0.91
642333,0.15,0.34,0.92
642343,0.14,0.34,0.91
642352,0.15,0.35,0.92
642361,0.16,0.35,0.91
642370,0.15,0.36,0.92
642382,0.14,0.36,0.92
642391,0.13,0.36,0.91
642400,0.13,0.37,0.9
642410,0.12,0.37,0.89
642419,0.11,0.36,0.88
642428,0.08,0.37,0.87
642437,0.06,0.37,0.86
642449,0.03,0.38,0.86
642458,0,0.4,0.88
642467,-0.01,0.43,0.9
642476,-0.02,0.47,0.9
642485,-0.01,0.49,0.88
642495,-0.01,0.5,0.84
642507,0.07,0.51,0.82
642516,0.11,0.54,0.83
642525,0.13,0.56,0.84
642534,0.13,0.58,0.86
642543,0.12,0.58,0.89
642552,0.1,0.59,0.92
642561,0.08,0.61,0.93
642573,0.04,0.65,0.93
642583,-0.01,0.63,0.92
642592,-0.08,0.58,0.94
642601,-0.08,0.51,0.94
642611,-0.08,0.45,0.94
642620,-0.06,0.42,0.95
642632,-0.08,0.4,0.97
642641,-0.07,0.39,1.01
642650,-0.02,0.38,1.03
642659,0.01,0.36,1.04
642669,0.03,0.34,1.05
642678,0.07,0.31,1.04
642687,0.08,0.3,1.02
642699,0.07,0.32,1
642708,0.05,0.33,0.99
642717,0.03,0.33,0.98
642726,0.01,0.34,0.96
642735,0,0.34,0.93
642744,-0.02,0.33,0.91
642753,-0.03,0.33,0.87
642766,-0.04,0.37,0.8
642775,-0.03,0.4,0.76
642784,-0.02,0.43,0.74
642793,-0.02,0.44,0.74
642802,0,0.43,0.75
642811,0.01,0.43,0.78
642821,0,0.41,0.81
642833,-0.02,0.4,0.85
642842,-0.05,0.42,0.9
642851,-0.14,0.44,0.91
642860,-0.17,0.45,0.91
642870,-0.18,0.46,0.9
642879,-0.18,0.47,0.89
642891,-0.18,0.47,0.88
642900,-0.18,0.48,0.89
642910,-0.17,0.48,0.88
642919,-0.15,0.48,0.87
642928,-0.12,0.48,0.87
642937,-0.1,0.48,0.87
642946,-0.09,0.48,0.87
642959,-0.12,0.48,0.86
642968,-0.11,0.49,0.83
642977,-0.12,0.5,0.81
642986,-0.14,0.49,0.81
642995,-0.15,0.49,0.82
643005,-0.16,0.51,0.81
643014,-0.17,0.52,0.8
643026,-0.15,0.56,0.81
643035,-0.11,0.58,0.84
643044,-0.09,0.57,0.87
643054,-0.08,0.58,0.89
643063,-0.08,0.59,0.91
643072,-0.11,0.61,0.92
643084,-0.09,0.7,0.92
643093,-0.07,0.73,0.91
643103,-0.02,0.72,0.9
643112,0,0.69,0.92
643121,0.04,0.61,0.94
643131,0.07,0.58,1.01
643140,0.1,0.61,1.08
643152,0.1,0.57,1.12
643161,0.06,0.5,1.16
643170,0.11,0.44,1.12
643179,0.25,0.39,0.98
643188,0.28,0.35,0.97
643198,0.33,0.31,0.97
643207,0.38,0.27,0.97
643219,0.39,0.24,1
643228,0.38,0.21,1.04
643237,0.38,0.21,1.05
643246,0.33,0.24,1.07
643255,0.32,0.27,1.07
643264,0.28,0.29,1.06
643276,0.15,0.29,1.13
643285,0.1,0.26,1.17
643294,0.08,0.23,1.19
643303,0.08,0.22,1.21
643312,0.08,0.24,1.2
643321,0.09,0.26,1.17
643331,0.11,0.24,1.12
643343,0.15,0.19,1.07
643352,0.21,0.18,0.99
643361,0.22,0.19,0.95
643370,0.23,0.2,0.93
643379,0.23,0.19,0.92
643388,0.21,0.19,0.9
643397,0.19,0.17,0.88
643409,0.16,0.16,0.87
643418,0.12,0.15,0.86
643427,0.1,0.16,0.85
643436,0.09,0.17,0.83
643445,0.09,0.18,0.8
643455,0.12,0.18,0.79
643467,0.19,0.19,0.81
643476,0.25,0.23,0.83
643485,0.28,0.24,0.85
643494,0.29,0.23,0.88
643503,0.29,0.22,0.91
643512,0.29,0.22,0.93
643521,0.28,0.24,0.94
643541,0.25,0.29,0.91
643550,0.22,0.29,0.91
643559,0.21,0.31,0.9
643568,0.22,0.35,0.89
643577,0.22,0.37,0.89
643586,0.2,0.37,0.89
643599,0.21,0.36,0.88
643608,0.2,0.33,0.88
643617,0.2,0.31,0.89
643626,0.2,0.3,0.9
643635,0.2,0.31,0.9
643644,0.21,0.32,0.9
643653,0.22,0.33,0.9
643665,0.25,0.38,0.9
643674,0.25,0.4,0.89
643683,0.25,0.4,0.88
643692,0.25,0.39,0.88
643702,0.25,0.38,0.9
643711,0.25,0.36,0.91
643720,0.26,0.35,0.92
643732,0.29,0.36,0.94
643741,0.28,0.37,0.92
643750,0.26,0.38,0.91
643760,0.25,0.4,0.9
643769,0.23,0.4,0.89
643778,0.21,0.4,0.88
643790,0.2,0.38,0.87
643799,0.2,0.38,0.88
643808,0.2,0.38,0.88
643817,0.21,0.38,0.88
643826,0.24,0.39,0.89
643835,0.24,0.4,0.85
643844,0.22,0.38,0.81
643857,0.22,0.37,0.79
643866,0.24,0.39,0.79
643875,0.24,0.41,0.81
643884,0.23,0.42,0.82
643893,0.23,0.42,0.83
643902,0.23,0.42,0.85
643911,0.23,0.42,0.86
643924,0.24,0.41,0.85
643933,0.25,0.4,0.86
643942,0.26,0.4,0.87
643951,0.27,0.39,0.86
643960,0.29,0.4,0.86
643969,0.29,0.4,0.87
643981,0.28,0.41,0.88
643990,0.26,0.42,0.89
644000,0.2,0.45,0.88
644009,0.17,0.44,0.88
644019,0.15,0.42,0.87
644028,0.13,0.41,0.88
644037,0.12,0.4,0.89
644049,0.13,0.41,0.91
644058,0.14,0.43,0.94
644067,0.16,0.44,0.98
644076,0.19,0.45,1.01
644085,0.21,0.46,1.03
644094,0.21,0.45,1.06
644106,0.18,0.44,1.07
644115,0.12,0.43,1.07
644124,0.06,0.41,1.06
644133,0.01,0.4,1.05
644142,-0.05,0.42,1.03
644152,-0.09,0.48,1
644161,-0.07,0.52,0.97
644173,0.05,0.42,1
644182,0.04,0.39,1.07
644191,-0.01,0.42,1.19
644200,-0.07,0.45,1.34
644209,-0.1,0.4,1.34
644218,-0.07,0.34,1.19
644230,-0.02,0.28,1.01
644239,0.01,0.21,0.9
644248,0.01,0.15,0.87
644258,-0.02,0.12,0.89
644267,-0.09,0.12,0.95
644276,-0.18,0.16,1.07
644285,-0.33,0.22,1.09
644297,-0.33,0.26,1.09
644306,-0.28,0.28,1.09
644315,-0.2,0.27,1.08
644324,-0.11,0.25,1.06
644333,-0.02,0.23,1.04
644342,0.06,0.2,1.01
644354,0.13,0.16,0.93
644364,0.14,0.15,0.89
644373,0.14,0.14,0.87
644382,0.11,0.13,0.88
644391,0.06,0.12,0.89
644400,0.02,0.12,0.91
644409,-0.02,0.14,0.92
644421,-0.09,0.15,0.92
644430,-0.1,0.16,0.91
644439,-0.08,0.16,0.89
644448,-0.07,0.16,0.9
644457,-0.06,0.15,0.91
644466,-0.03,0.15,0.93
644478,-0.02,0.16,0.95
644487,-0.03,0.18,0.96
644496,-0.04,0.2,0.95
644505,-0.05,0.23,0.93
644514,-0.05,0.24,0.92
644523,-0.05,0.25,0.92
644532,-0.04,0.25,0.92
644544,-0.02,0.24,0.89
644554,-0.03,0.22,0.89
644563,-0.04,0.21,0.9
644572,-0.05,0.21,0.92
644581,-0.05,0.22,0.94
644590,-0.05,0.23,0.96
644602,-0.05,0.24,0.98
644611,-0.05,0.24,1
644620,-0.04,0.26,1
644629,-0.03,0.27,1
644638,-0.03,0.26,1.01
644647,-0.02,0.23,1.02
644656,-0.03,0.23,1.02
644668,-0.04,0.22,1.02
644677,-0.03,0.23,1.02
644686,-0.03,0.24,1.01
644695,-0.02,0.25,1
644704,-0.02,0.26,0.99
644713,-0.02,0.26,0.98
644725,-0.01,0.26,0.98
644734,0.01,0.26,0.99
644744,0.02,0.25,0.99
644753,0.03,0.23,0.98
644762,0.02,0.24,0.98
644771,0.02,0.25,0.97
644780,0.02,0.27,0.97
644792,0.03,0.28,0.98
644801,0.07,0.29,0.99
644810,0.08,0.3,1.02
644819,0.08,0.32,1.04
644829,0.08,0.33,1.02
644838,0.11,0.32,0.99
644850,0.09,0.32,0.96
644859,0.09,0.35,0.92
644868,0.08,0.37,0.89
644877,0.08,0.34,0.88
644886,0.07,0.31,0.88
644895,0.08,0.28,0.9
644904,0.08,0.25,0.91
644916,0.11,0.24,0.98
644925,0.11,0.25,1.02
644934,0.11,0.25,1.06
644944,0.11,0.25,1.09
644953,0.12,0.26,1.11
644962,0.15,0.25,1.13
644974,0.16,0.24,1.11
644983,0.18,0.23,1.08
644992,0.19,0.24,1.03
645001,0.19,0.23,0.99
645010,0.19,0.22,0.94
645019,0.19,0.24,0.93
645028,0.17,0.26,0.93
645040,0.16,0.26,0.93
645049,0.15,0.26,0.94
645058,0.15,0.25,0.95
645067,0.15,0.24,0.96
645076,0.15,0.24,0.95
645085,0.16,0.24,0.94
645094,0.16,0.24,0.93
645106,0.19,0.23,0.92
645115,0.2,0.23,0.92
645124,0.2,0.23,0.91
645133,0.22,0.24,0.91
645142,0.21,0.24,0.91
645152,0.21,0.23,0.91
645164,0.21,0.23,0.9
645173,0.2,0.23,0.91
645182,0.2,0.23,0.92
645191,0.19,0.22,0.93
645200,0.2,0.21,0.94
645209,0.2,0.2,0.95
645218,0.2,0.19,0.95
645230,0.2,0.2,0.95
645239,0.19,0.2,0.95
645248,0.18,0.21,0.94
645257,0.17,0.21,0.95
645266,0.18,0.22,0.94
645275,0.18,0.22,0.93
645287,0.18,0.2,0.94
645297,0.19,0.19,0.95
645306,0.21,0.19,0.96
645315,0.23,0.2,0.96
645324,0.22,0.21,0.96
645333,0.22,0.2,0.97
645342,0.22,0.18,0.96
645354,0.22,0.16,0.96
645363,0.2,0.16,0.94
645372,0.19,0.15,0.93
645381,0.19,0.16,0.91
645390,0.19,0.17,0.91
645399,0.21,0.17,0.92
645411,0.22,0.18,0.92
645420,0.23,0.17,0.93
645429,0.23,0.16,0.93
645438,0.23,0.15,0.94
645447,0.22,0.12,0.95
645456,0.21,0.09,0.98
645465,0.2,0.07,1.01
645477,0.21,0.09,1.03
645487,0.27,0.15,1.01
645496,0.31,0.28,1.04
645505,0.29,0.41,1.15
645514,0.3,0.48,1.34
645523,0.33,0.45,1.48
645534,0.33,0.39,1.48
645543,0.32,0.29,1.35
645552,0.31,0.25,1.22
645561,0.29,0.25,1.13
645570,0.25,0.27,1.06
645579,0.18,0.29,1
645588,0.11,0.31,0.76
645600,0.04,0.31,0.93
645609,0,0.32,0.93
645618,-0.03,0.33,0.92
645628,-0.03,0.34,0.9
645637,-0.01,0.36,0.87
645646,0.02,0.35,0.85
645655,0.04,0.34,0.85
645667,0.15,0.3,0.93
645676,0.19,0.28,0.97
645685,0.2,0.26,0.98
645694,0.21,0.25,0.96
645704,0.18,0.26,0.97
645712,0.14,0.27,0.99
645725,0.12,0.28,1.01
645734,0.1,0.29,1.03
645743,0.08,0.28,1.01
645752,0.06,0.27,0.99
645761,0.04,0.26,0.96
645770,0.03,0.24,0.92
645779,0,0.24,0.85
645795,0,0.25,0.82
645804,-0.01,0.25,0.81
645813,-0.01,0.26,0.81
645822,0,0.25,0.83
645831,0,0.25,0.86
645841,0.02,0.26,0.88
645850,0.03,0.25,0.9
645863,0.05,0.25,0.9
645872,0.06,0.24,0.9
645881,0.07,0.25,0.89
645890,0.07,0.24,0.9
645899,0.07,0.23,0.91
645908,0.06,0.23,0.94
645920,0.04,0.23,0.95
645929,0.03,0.22,0.96
645938,0.03,0.22,0.97
645947,0.03,0.22,0.97
645957,0.03,0.22,0.97
645966,0.03,0.22,0.95
645975,0.03,0.22,0.92
645994,0.01,0.2,0.91
646005,-0.02,0.19,0.93
646014,-0.01,0.18,0.93
646023,0,0.18,0.93
646032,0,0.17,0.94
646041,0,0.17,0.95
646050,0,0.19,0.94
646062,-0.02,0.21,0.94
646071,-0.04,0.25,0.94
646080,-0.05,0.25,0.95
646089,-0.04,0.26,0.97
646098,-0.01,0.23,1.02
646107,0,0.23,1.05
646120,0.01,0.22,1.06
646129,0.02,0.21,1.05
646138,0.01,0.2,1.04
646147,0,0.2,1.02
646156,-0.03,0.24,0.96
646165,-0.12,0.41,0.88
646174,-0.11,0.62,0.94
646186,-0.02,0.52,1.33
646195,0,0.44,1.4
646204,0.01,0.43,1.38
646213,-0.02,0.49,1.24
646222,-0.11,0.55,1.08
646231,-0.12,0.57,0.98
646240,-0.06,0.53,0.93
646252,0.03,0.51,0.9
646261,0.15,0.48,0.89
646270,0.25,0.43,0.89
646280,0.33,0.42,0.86
646289,0.38,0.44,0.83
646298,0.34,0.45,0.82
646310,0.27,0.42,0.84
646319,0.19,0.41,0.86
646328,0.08,0.44,0.93
646337,-0.01,0.48,1.02
646346,-0.05,0.51,1.1
646355,-0.04,0.51,1.14
646364,0.01,0.45,1.14
646377,0.15,0.43,1.04
646386,0.2,0.44,1
646395,0.25,0.45,0.97
646404,0.3,0.47,0.92
646413,0.29,0.46,0.86
646422,0.25,0.43,0.82
646434,0.21,0.41,0.81
646443,0.15,0.37,0.81
646452,0.13,0.34,0.84
646461,0.11,0.33,0.83
646471,0.12,0.32,0.82
646480,0.13,0.31,0.81
646489,0.12,0.3,0.81
646501,0.1,0.3,0.83
646510,0.08,0.32,0.85
646519,0.07,0.32,0.87
646528,0.06,0.31,0.89
646537,0.05,0.32,0.9
646547,0.05,0.32,0.9
646558,0.1,0.33,0.91
646568,0.12,0.36,0.92
646577,0.13,0.37,0.92
646586,0.14,0.37,0.92
646595,0.14,0.36,0.92
646604,0.14,0.36,0.9
646613,0.12,0.38,0.89
646625,0.11,0.4,0.9
646634,0.09,0.4,0.91
646643,0.07,0.39,0.9
646653,0.05,0.38,0.89
646662,-0.01,0.38,0.86
646671,-0.09,0.4,0.81
646683,-0.12,0.44,0.75
646692,-0.11,0.51,0.69
646701,-0.11,0.54,0.67
646710,-0.08,0.57,0.69
646719,-0.05,0.57,0.73
646728,-0.01,0.57,0.8
646738,0.06,0.6,0.91
646750,0.11,0.67,0.95
646759,0.11,0.72,1.01
646768,0.09,0.73,1.05
646777,0.1,0.71,1.05
646786,0.08,0.65,1.02
646796,0.05,0.56,0.96
646805,0.04,0.48,0.91
646817,0.01,0.41,0.89
646826,0,0.39,0.92
646835,-0.02,0.39,0.97
646844,-0.01,0.38,1.02
646853,0,0.36,1.03
646862,0,0.36,1.03
646874,0.02,0.36,1
646883,0.05,0.39,1
646893,0.05,0.41,1.01
646902,0.04,0.4,0.99
646911,0.04,0.37,0.98
646920,0.02,0.36,0.97
646929,0.01,0.37,0.94
646941,0,0.37,0.91
646951,-0.03,0.37,0.86
646960,-0.03,0.39,0.81
646969,-0.03,0.4,0.77
646978,-0.04,0.39,0.76
646987,-0.06,0.4,0.77
646996,-0.07,0.39,0.78
647009,-0.09,0.41,0.81
647018,-0.07,0.4,0.82
647027,-0.06,0.4,0.82
647036,-0.07,0.4,0.83
647045,-0.09,0.4,0.85
647054,-0.12,0.41,0.87
647067,-0.14,0.44,0.87
647076,-0.14,0.46,0.87
647085,-0.16,0.47,0.88
647094,-0.16,0.47,0.87
647104,-0.14,0.47,0.86
647113,-0.13,0.46,0.86
647122,-0.14,0.45,0.86
647134,-0.14,0.48,0.86
647143,-0.14,0.51,0.86
647152,-0.14,0.5,0.84
647162,-0.17,0.49,0.84
647171,-0.2,0.5,0.83
647180,-0.22,0.52,0.83
647190,-0.21,0.54,0.82
647202,-0.2,0.56,0.83
647211,-0.18,0.57,0.82
647220,-0.16,0.57,0.81
647229,-0.14,0.58,0.8
647238,-0.12,0.6,0.78
647248,-0.09,0.62,0.77
647260,-0.08,0.65,0.78
647269,-0.13,0.71,0.79
647278,-0.14,0.73,0.83
647287,-0.08,0.69,0.9
647297,-0.04,0.68,0.97
647306,-0.01,0.7,1.03
647315,0.04,0.69,1.14
647327,0.14,0.59,1.34
647336,0.25,0.52,1.31
647345,0.33,0.4,1.24
647355,0.43,0.31,1.17
647364,0.49,0.28,1.09
647373,0.49,0.27,1.04
647382,0.44,0.23,1.03
647394,0.28,0.14,1.08
647403,0.22,0.18,1.04
647412,0.18,0.25,1.02
647422,0.16,0.31,1.03
647431,0.16,0.32,1.05
647440,0.2,0.36,1.09
647452,0.28,0.44,1.18
647461,0.34,0.44,1.35
647470,0.31,0.37,1.47
647479,0.24,0.29,1.43
647488,0.19,0.29,1.26
647497,0.17,0.31,1.09
647506,0.19,0.3,0.99
647518,0.27,0.23,0.86
647527,0.3,0.22,0.8
647536,0.3,0.23,0.74
647545,0.25,0.23,0.72
647554,0.19,0.23,0.71
647563,0.11,0.23,0.73
647572,0.06,0.22,0.75
647592,0.04,0.22,0.81
647601,0.09,0.2,0.84
647610,0.17,0.21,0.84
647619,0.22,0.24,0.87
647629,0.24,0.24,0.9
647638,0.25,0.22,0.91
647647,0.25,0.21,0.91
647659,0.24,0.2,0.9
647668,0.23,0.2,0.89
647677,0.21,0.22,0.9
647686,0.2,0.23,0.93
647695,0.2,0.23,0.95
647704,0.19,0.26,0.97
647716,0.19,0.3,0.95
647725,0.19,0.3,0.93
647734,0.21,0.29,0.9
647743,0.23,0.29,0.87
647752,0.25,0.29,0.84
647761,0.24,0.3,0.82
647770,0.22,0.3,0.83
647782,0.22,0.29,0.85
647791,0.22,0.31,0.92
647800,0.21,0.31,0.94
647809,0.21,0.32,0.96
647819,0.21,0.33,0.95
647828,0.2,0.34,0.95
647837,0.18,0.34,0.93
647849,0.16,0.36,0.91
647858,0.15,0.37,0.89
647867,0.13,0.37,0.88
647876,0.11,0.37,0.87
647886,0.11,0.36,0.84
647895,0.11,0.37,0.83
647907,0.11,0.39,0.83
647916,0.15,0.43,0.84
647925,0.18,0.43,0.85
647934,0.21,0.41,0.86
647943,0.23,0.41,0.89
647953,0.25,0.41,0.92
647962,0.27,0.41,0.95
647974,0.3,0.4,1
647983,0.29,0.39,1
647992,0.28,0.4,0.99
648001,0.25,0.38,0.96
648010,0.22,0.36,0.93
648019,0.2,0.35,0.93
648031,0.2,0.34,0.93
648041,0.2,0.34,0.93
648050,0.2,0.37,0.9
648059,0.19,0.39,0.89
648068,0.16,0.41,0.86
648077,0.16,0.43,0.85
648087,0.16,0.43,0.84
648099,0.16,0.43,0.84
648108,0.15,0.41,0.85
648117,0.14,0.41,0.85
648126,0.14,0.42,0.87
648135,0.15,0.43,0.89
648144,0.17,0.43,0.9
648153,0.2,0.43,0.9
648165,0.21,0.43,0.86
648174,0.23,0.46,0.84
648184,0.22,0.5,0.85
648193,0.21,0.52,0.86
648202,0.21,0.52,0.89
648211,0.2,0.5,0.92
648223,0.17,0.5,0.96
648232,0.15,0.51,0.97
648241,0.13,0.49,0.97
648251,0.1,0.46,0.96
648260,0.05,0.44,0.94
648269,0,0.44,0.91
648278,-0.06,0.45,0.89
