"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw"
153.33,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00197025601845,0,NA,0,NA,3.73744484189796e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166666666664982,0.29,0.96
153.34,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00153246065672,0,NA,0,NA,4.66457707401024e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.29,0.96
153.35,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00061042392107,0,NA,0,NA,4.96019453917411e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875000000003553,0.291249999999964,0.951249999999964
153.36,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.99959282290552,0,NA,0,NA,4.54922964338574e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.957499999999858
153.37,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.998901875619783,0,NA,0,NA,3.64788052246534e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301250000000249,0.95
153.38,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.99885995278571,0,NA,0,NA,2.69536598281584e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333333333350176,0.31,0.95
153.39,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.999635954303153,0,NA,0,NA,2.19343140755475e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499999999985789,0.304999999999858,0.955000000000142
153.4,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00122621760056,0,NA,0,NA,2.27073890790208e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307500000000071,0.952499999999929
153.41,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.0034291999205,0,NA,0,NA,2.51845917612064e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.95
153.42,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00583177813996,0,NA,0,NA,2.69020834336087e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.958333333333365
153.43,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00786597362918,0,NA,0,NA,2.87640609511628e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.96
153.44,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00896284522847,0,NA,0,NA,3.17356128693774e-05,1.5,1.5,1,1.00896284522847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222222222241872,0.31,0.96
153.45,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00875512845564,0,NA,0,NA,3.43593606576186e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.31,0.96
153.46,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00724104484631,0,NA,0,NA,3.49533327547291e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.303749999999893,0.96
153.47,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00483980532769,0,NA,0,NA,3.40113992933192e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.3,0.96
153.48,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00230143726376,0,NA,0,NA,3.24386831667968e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.3,0.96
153.49,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00046320088631,0,NA,0,NA,2.87291094147343e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.3,0.951249999999964
153.5,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.999910366792915,0,NA,0,NA,2.18040668816397e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.3,0.95
153.51,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.0006997143774,0,NA,0,NA,1.85224520330241e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.31,0.95
153.52,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00233078493206,0,NA,0,NA,2.70258958675899e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.31,0.954444444444332
153.53,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00401120233709,0,NA,0,NA,3.76451694391765e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.305454545454639,0.96
153.54,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00505603885686,0,NA,0,NA,4.39949276427456e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.3,0.96
153.55,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00518314989567,0,NA,0,NA,4.58461314862416e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.294444444444585,0.96
153.56,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00456820059557,0,NA,0,NA,4.41086285894706e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.29,0.96
153.57,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.0036852212977,0,NA,0,NA,3.81228463699165e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028888888888917,0.29,0.96
153.58,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00305875975208,0,NA,0,NA,2.73741775291638e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.29,0.96
153.59,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00305981036047,0,NA,0,NA,1.52179212508581e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318181818181442,0.29,0.96
153.6,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00381957588416,0,NA,0,NA,1.48220563364169e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038888888888917,0.288888888888917,0.96
153.61,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00526320193117,0,NA,0,NA,2.47625539828365e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.28,0.962500000000213
153.62,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00721478616379,0,NA,0,NA,3.19537115977615e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.285000000000142,0.97
153.63,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00949472593831,0,NA,0,NA,3.39046263656442e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.29,0.97
153.64,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01192794088512,0,NA,0,NA,3.13312126362294e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.298750000000035,0.961249999999964
153.65,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01424304212646,0,NA,0,NA,2.53562344102153e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.968181818181856
153.66,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01595301757051,0,NA,0,NA,1.97079879481186e-05,1.5,1.5,1,1.01636941783579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.97
153.67,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01636941783579,0,NA,0,NA,2.64431035982499e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.288749999999751,0.97
153.68,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01483839745283,0,NA,0,NA,4.45586287339543e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.287500000000355,0.973750000000178
153.69,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01112526842623,0,NA,0,NA,6.44048760941086e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255555555556678,0.305555555555668,0.974444444444332
153.7,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00572126747041,0,NA,0,NA,7.91116462195803e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224999999999289,0.31,0.954999999999858
153.71,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.999822039369526,0,NA,0,NA,8.13780948816472e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133333333332702,0.30333333333327,0.95
153.72,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.994893062730957,0,NA,0,NA,6.63258005182138e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.284999999999858,0.95
153.73,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.992027004758689,0,NA,0,NA,3.85564781774168e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.95
153.74,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.991488331118973,0,NA,0,NA,3.19157639598488e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222222222216608,0.282222222222166,0.95
153.75,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.992718895966579,0,NA,0,NA,5.9723581772872e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0.29375,0.95
153.76,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.994741131325047,0,NA,0,NA,7.93750997949751e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.95
153.77,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.996670507816125,0,NA,0,NA,7.9297845760639e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304444444444332,0.95
153.78,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.998076094161944,0,NA,0,NA,6.23418458688747e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00625,0.31,0.95
153.79,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.999072924234582,0,NA,0,NA,4.94448238751352e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222222222216608,0.317777777777834,0.95
153.8,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.0001537516917,0,NA,0,NA,6.57862844981561e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.94
153.81,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00184994194219,0,NA,0,NA,8.52216945623927e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249999999992895,0.322499999999929,0.95
153.82,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00436660235678,0,NA,0,NA,7.99737305990046e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.326363636363712,0.95
153.83,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00736417527128,0,NA,0,NA,4.39969023620046e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133333333332491,0.32,0.953333333333249
153.84,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01003851493981,0,NA,0,NA,4.81521282095724e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.32,0.96
153.85,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01152137499605,0,NA,0,NA,0.000117000700090314,1.5,1.5,1,1.01152137499605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.32,0.96
153.86,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.01136223313444,0,NA,0,NA,0.000163942409804225,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.32,0.96
153.87,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00969116699271,0,NA,0,NA,0.000161022408757593,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181814424,0.32,0.959090909090721
153.88,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00694457532361,0,NA,0,NA,0.000109248036481085,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54747350885729e-12,0.320000000000253,0.95
153.89,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00356209537806,0,NA,0,NA,4.58867573552007e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157499999995524,0.328749999999751,0.95
153.9,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00002947862009,0,NA,0,NA,5.44042239655526e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.946666666666498
153.91,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.99700341201917,0,NA,0,NA,7.24989534148237e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500000000014211,0.32,0.94
153.92,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.995136984838615,0,NA,0,NA,6.22538112348149e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.32,0.947500000000071
153.93,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.994793556072335,0,NA,0,NA,5.36301928846392e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018888888888917,0.32,0.941111111111083
153.94,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.995963784695322,0,NA,0,NA,6.72555648032247e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281818181818558,0.32,0.94
153.95,"Athlete 1","Training","",1,2021-04-06 00:30:35,0.998321217906839,0,NA,0,NA,7.75380252257142e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.311111111111083,0.948888888888917
153.96,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00127864155453,0,NA,0,NA,7.00014656414683e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.308888888888917,0.951111111111083
153.97,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00409845519662,0,NA,0,NA,4.72261488967978e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.297777777777834,0.96
153.98,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.0061180330074,0,NA,0,NA,2.19289776500273e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.29,0.96375
153.99,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.00700182047364,0,NA,0,NA,1.92278678513629e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255555555556678,0.295555555555668,0.964444444444332
154,"Athlete 1","Training","",1,2021-04-06 00:30:35,1.0068575109184,0,NA,0,NA,2.56393729961363e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.01,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00613353291166,0,NA,0,NA,2.08122086698072e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.02,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00536928226012,0,NA,0,NA,8.33824928444218e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.307500000000071,0.952499999999929
154.03,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00495725908355,0,NA,0,NA,3.77830775702682e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.04,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00503613995889,0,NA,0,NA,8.30292370415127e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.05,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00552930319524,0,NA,0,NA,7.73743070158382e-06,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.06,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00626245232779,0,NA,0,NA,1.51585322028608e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.07,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00707245692889,0,NA,0,NA,2.63956105995423e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.3,0.96
154.08,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00785001617476,0,NA,0,NA,3.31218343819137e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.306249999999822,0.96
154.09,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00851053721364,0,NA,0,NA,3.18405887856101e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.31,0.96
154.1,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.0089266618974,0,NA,0,NA,2.32878948112573e-05,1.5,1.5,1,1.0089266618974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.32,0.96
154.11,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00887722416378,0,NA,0,NA,1.86933078091251e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.301818181818351,0.951818181818351
154.12,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00808247948053,0,NA,0,NA,3.35754835678011e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.311111111111336,0.96
154.13,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00636902954459,0,NA,0,NA,5.19815290236517e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.32,0.96
154.14,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00389234958762,0,NA,0,NA,6.17831957202194e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249999999998579,0.32,0.954999999999858
154.15,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00122574159602,0,NA,0,NA,5.89423742585989e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124999999999289,0.304999999999858,0.95
154.16,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.999177156426663,0,NA,0,NA,4.82023943824957e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.3,0.95
154.17,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.998411233209738,0,NA,0,NA,4.28144161174975e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.308181818181856,0.95
154.18,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.999105991003494,0,NA,0,NA,4.81047966020104e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111111111108304,0.31,0.95
154.19,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00083043011965,0,NA,0,NA,5.21761529182954e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31125,0.95
154.2,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00269249571664,0,NA,0,NA,4.79618229688247e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.95
154.21,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00369997761744,0,NA,0,NA,3.87222170919223e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325000000000142,0.95
154.22,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00320514671813,0,NA,0,NA,3.25150068660779e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.95
154.23,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00124911118754,0,NA,0,NA,3.10379015766066e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32333333333327,0.95
154.24,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.998626377078837,0,NA,0,NA,3.03261052037207e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327500000000071,0.942499999999929
154.25,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.996596530784172,0,NA,0,NA,3.50079283715742e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.94
154.26,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.996341791058966,0,NA,0,NA,4.84109976561152e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249999999992895,0.327500000000071,0.94
154.27,"Athlete 1","Training","",1,2021-04-06 00:30:36,0.99841350453165,0,NA,0,NA,6.17096607798331e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0.32,0.94
154.28,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00244722365549,0,NA,0,NA,6.64700320461868e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145454545453606,0.32,0.949090909090721
154.29,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.00731300480861,0,NA,0,NA,6.03725357807122e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.32,0.96
154.3,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.01163184130277,0,NA,0,NA,4.74561977178778e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.32,0.96
154.31,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.01436969046128,0,NA,0,NA,3.60357324189634e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112499999999645,0.32,0.968750000000036
154.32,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.01518550011303,0,NA,0,NA,3.12263056119314e-05,1.5,1.5,1,1.01518550011303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.31,0.96
154.33,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.0143865795973,0,NA,0,NA,2.83683595272289e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224999999999289,0.31,0.967500000000071
154.34,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.01259429262902,0,NA,0,NA,2.4748933198845e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.31,0.96
154.35,"Athlete 1","Training","",1,2021-04-06 00:30:36,1.01037101479402,0,NA,0,NA,2.54382554897984e-05,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0.31,0.96
