"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.53,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00634185459499,0,NA,0,NA,4.512951205391e-05,0,1.5,0,0,1.00634185459499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,1.00750000000002,1.00464600764581
0.54,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00269569603763,0,NA,0,NA,2.90041994418771e-05,0,1.5,0,0,1.00269569603763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,1,1.00090879922871
0.55,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.999866143933704,0,NA,0,NA,2.28803060199498e-05,0,1,0,0,0.999866143933704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,1,0.998056934295787
0.56,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.998705816613587,0,NA,0,NA,4.35658683032474e-05,0,1,0,0,0.998705816613587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.995000000000018,0.996947278196368
0.57,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,0.999689349345261,0,NA,0,NA,6.31715108565447e-05,0,1,0,0,0.999689349345261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375000000000178,0.0424999999999822,0.997500000000018,0.998050604433066
0.58,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00264038334625,0,NA,0,NA,7.08953297974932e-05,0,1.5,0,0,1.00264038334625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,1,1.00117623787457
0.59,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00667649950787,0,NA,0,NA,6.40164113661575e-05,0,1.5,0,0,1.00667649950787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0390909090909067,1.00090909090909,1.00541914952031
0.6,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01048499292841,0,NA,0,NA,4.56728325431105e-05,0,1.5,0,0,1.01048499292841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,1.01,1.00943429911362
0.61,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01285907157746,0,NA,0,NA,3.02927785249381e-05,0,1.5,0,0,1.01285907157746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,1.02,1.01197563352709
0.62,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01323365095618,0,NA,0,NA,3.85868919246963e-05,1.5,1.5,1,1.01323365095618,1.01323365095618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262500000000089,0.0237499999999911,1.01625000000001,1.01244284158362
